Time [s],Servo [rad],Table angle [rad]
4.664,-0.7155638888888889,-0.16130655616908074
4.672,-0.7155638888888889,-0.16030275780099412
4.68,-0.7155638888888889,-0.15628756432864677
4.688,-0.7155638888888889,-0.15829516106482044
4.696,-0.7155638888888889,-0.1623103545371678
4.704,-0.7155638888888889,-0.16431795127334148
4.712,-0.7155638888888889,-0.16431795127334148
4.72,-0.7155638888888889,-0.16030275780099412
4.728,-0.7155638888888889,-0.17034074148186207
4.736,-0.7155638888888889,-0.1592989594329075
4.744,-0.7155638888888889,-0.16431795127334148
4.752,-0.7155638888888889,-0.16431795127334148
4.76,-0.7155638888888889,-0.1663255480095147
4.768,-0.7155638888888889,-0.15829516106482044
4.776,-0.7155638888888889,-0.16732934637760177
4.784,-0.7155638888888889,-0.16933694311377545
4.792,-0.7155638888888889,-0.16732934637760177
4.8,-0.7155638888888889,-0.16431795127334148
4.808,-0.7155638888888889,-0.16933694311377545
4.816,-0.7155638888888889,-0.1592989594329075
4.824,-0.7155638888888889,-0.17335213658612236
4.832,-0.7155638888888889,-0.15427996759247353
4.84,-0.7155638888888889,-0.16130655616908074
4.848,-0.7155638888888889,-0.15528376596056015
4.856,-0.7155638888888889,-0.16431795127334148
4.864,-0.7155638888888889,-0.16431795127334148
4.872,-0.7155638888888889,-0.17034074148186207
4.88,-0.7155638888888889,-0.1623103545371678
4.888,-0.7155638888888889,-0.1683331447456884
4.896,-0.7155638888888889,-0.16130655616908074
4.904,-0.7155638888888889,-0.16732934637760177
4.912,-0.7155638888888889,-0.15026477412012618
4.92,-0.7155638888888889,-0.1663255480095147
4.928,-0.7155638888888889,-0.1663255480095147
4.936,-0.7155638888888889,-0.1653217496414281
4.944,-0.7155638888888889,-0.15829516106482044
4.952,-0.7155638888888889,-0.16732934637760177
4.96,-0.7155638888888889,-0.1592989594329075
4.968,-0.7155638888888889,-0.1683331447456884
4.976,-0.7155638888888889,-0.1623103545371678
4.984,-0.7155638888888889,-0.16130655616908074
4.992,-0.7155638888888889,-0.15327616922438647
5.0,-0.7155638888888889,-0.17134453984994913
5.008,-0.7155638888888889,-0.16030275780099412
