Time [s],Servo [rad],Table angle [rad]
4.66,-0.5584888888888889,-0.12918500839030322
4.668,-0.5584888888888889,-0.14123058880734485
4.676,-0.5584888888888889,-0.13219640349456396
4.684,-0.5584888888888889,-0.14624958064777882
4.692,-0.5584888888888889,-0.13922299207117117
4.7,-0.5584888888888889,-0.1422343871754319
4.708,-0.5584888888888889,-0.13320020186265058
4.716,-0.5584888888888889,-0.14323818554351853
4.724,-0.5584888888888889,-0.1311926051264769
4.732,-0.5584888888888889,-0.13721539533499794
4.74,-0.5584888888888889,-0.13520779859882426
4.748,-0.5584888888888889,-0.14926097575203956
4.756,-0.5584888888888889,-0.1281812100222166
4.764,-0.5584888888888889,-0.14123058880734485
4.772,-0.5584888888888889,-0.13520779859882426
4.78,-0.5584888888888889,-0.1422343871754319
4.788,-0.5584888888888889,-0.13621159696691088
4.796,-0.5584888888888889,-0.13621159696691088
4.804,-0.5584888888888889,-0.13219640349456396
4.812,-0.5584888888888889,-0.13520779859882426
4.82,-0.5584888888888889,-0.1342040002307372
4.828,-0.5584888888888889,-0.13922299207117117
4.836,-0.5584888888888889,-0.1311926051264769
4.844,-0.5584888888888889,-0.14624958064777882
4.852,-0.5584888888888889,-0.13320020186265058
4.86,-0.5584888888888889,-0.14424198391160514
4.868,-0.5584888888888889,-0.1342040002307372
4.876,-0.5584888888888889,-0.1422343871754319
4.884,-0.5584888888888889,-0.13520779859882426
4.892,-0.5584888888888889,-0.13721539533499794
4.9,-0.5584888888888889,-0.1342040002307372
4.908,-0.5584888888888889,-0.13721539533499794
4.916,-0.5584888888888889,-0.13320020186265058
4.924,-0.5584888888888889,-0.1422343871754319
4.932,-0.5584888888888889,-0.13922299207117117
4.94,-0.5584888888888889,-0.1422343871754319
4.948,-0.5584888888888889,-0.12918500839030322
4.956,-0.5584888888888889,-0.14123058880734485
4.964,-0.5584888888888889,-0.12918500839030322
4.972,-0.5584888888888889,-0.13621159696691088
4.98,-0.5584888888888889,-0.13922299207117117
4.988,-0.5584888888888889,-0.1422343871754319
4.996,-0.5584888888888889,-0.13320020186265058
5.004,-0.5584888888888889,-0.14323818554351853
